retry,phy,mcs,bandwidth,short_gi,data_rate,data_size,rssi,frequency,timestamp,throughput,rate_gap
False,8,8,0,True,173.333,608,-52,5180,0.0,173.333,0
False,8,8,0,True,173.333,544,-51,5180,0.051402999999999976,173.333,0
False,8,8,0,True,173.333,12128,0,5180,0.05142199999999997,173.333,0
False,8,8,0,True,173.333,12128,-51,5180,0.051437999999999984,173.333,0
False,8,8,0,True,173.333,12128,0,5180,0.05145299999999997,173.333,0
False,8,8,0,True,173.333,12128,-51,5180,0.05146799999999996,173.333,0
False,8,8,0,True,173.333,12128,-50,5180,0.051481,173.333,0
False,8,8,0,True,173.333,12128,-52,5180,0.05149499999999996,173.333,0
True,8,8,0,True,173.333,12128,-50,5180,0.05153399999999997,154.07377777777776,0
False,8,8,0,True,173.333,12128,0,5180,0.05154800000000004,155.9997,0
False,8,8,0,True,173.333,12128,-50,5180,0.05156099999999997,157.57545454545453,0
False,8,8,0,True,173.333,12128,-50,5180,0.051576999999999984,158.88858333333332,0
False,8,8,0,True,173.333,12128,-52,5180,0.05159099999999994,159.99969230769233,0
True,8,8,0,True,173.333,12128,-52,5180,0.05162,148.57114285714286,0
True,8,8,0,True,173.333,12128,-52,5180,0.05163300000000004,138.6664,0
False,8,8,0,True,173.333,12128,-49,5180,0.05723400000000001,140.8330625,0
False,8,8,0,True,173.333,12128,-49,5180,0.05724600000000002,142.74482352941175,0
False,8,8,0,True,173.333,12128,0,5180,0.05725800000000003,144.44416666666666,0
False,8,8,0,True,173.333,12128,-49,5180,0.05727000000000004,145.96463157894735,0
False,8,8,0,True,173.333,12128,0,5180,0.057281999999999944,147.33305,0
False,8,8,0,True,173.333,12128,-52,5180,0.057294999999999985,148.57114285714286,0
False,8,8,0,True,173.333,12128,-49,5180,0.057307,149.69668181818182,0
False,8,8,0,True,173.333,12128,0,5180,0.05731900000000001,150.72434782608696,0
False,8,8,0,True,173.333,12128,-49,5180,0.05733100000000002,151.666375,0
False,8,8,0,True,173.333,12128,0,5180,0.05734399999999995,152.53304,0
False,8,8,0,True,173.333,12128,0,5180,0.05737800000000004,153.33303846153845,0
False,8,8,0,True,173.333,12128,-51,5180,0.057392,154.07377777777776,0
False,8,8,0,True,173.333,12128,-52,5180,0.05740599999999996,154.76160714285714,0
False,8,8,0,True,173.333,12128,0,5180,0.05743100000000001,155.40200000000002,0
False,8,8,0,True,173.333,12128,-48,5180,0.05744399999999994,155.9997,0
False,8,8,0,True,173.333,12128,-52,5180,0.05745599999999995,156.55883870967742,0
False,8,8,0,True,173.333,12128,0,5180,0.05982299999999996,157.08303125,0
False,8,8,0,True,173.333,12128,-50,5180,0.05984100000000003,157.57545454545453,0
False,8,8,0,True,173.333,12128,-50,5180,0.061297999999999964,158.0389117647059,0
False,8,8,0,True,173.333,12128,-50,5180,0.061317999999999984,158.4758857142857,0
False,8,8,0,True,173.333,544,-51,5180,0.061331000000000024,158.88858333333332,0
False,8,8,0,True,173.333,12128,-55,5180,0.06158600000000003,159.27897297297295,0
False,8,8,0,True,173.333,12128,0,5180,0.06159800000000004,159.64881578947367,0
False,8,8,0,True,173.333,12128,0,5180,0.06161300000000003,159.99969230769233,0
False,8,8,0,True,173.333,12128,-55,5180,0.061628000000000016,160.333025,0
False,8,8,0,True,173.333,12128,0,5180,0.061643,160.6500975609756,0
False,8,8,0,True,173.333,12128,-54,5180,0.06165699999999996,160.95207142857143,0
False,8,8,0,True,173.333,12128,0,5180,0.06167100000000003,161.24,0
False,8,8,0,True,173.333,12128,-54,5180,0.06168399999999996,161.5148409090909,0
False,8,8,0,True,173.333,12128,-54,5180,0.06169800000000003,161.77746666666667,0
False,8,8,0,True,173.333,12128,-54,5180,0.06171300000000002,162.0286739130435,0
False,8,8,0,True,173.333,12128,-54,5180,0.061726999999999976,162.2691914893617,0
False,8,8,0,True,173.333,12128,-54,5180,0.061746999999999996,162.4996875,0
False,8,8,0,True,173.333,12128,-52,5180,0.06176400000000004,162.72077551020408,0
True,8,8,0,True,173.333,12128,-54,5180,0.061794000000000016,159.46636,0
True,8,8,0,True,173.333,12128,0,5180,0.061809,156.33956862745097,0
True,8,8,0,True,173.333,12128,0,5180,0.06182500000000002,153.33303846153845,0
False,8,8,0,True,173.333,12128,-50,5180,0.061840000000000006,153.7103962264151,0
False,8,8,0,True,173.333,12128,0,5180,0.061860000000000026,154.07377777777776,0
False,8,8,0,True,173.333,12128,-51,5180,0.061872999999999956,154.42394545454545,0
True,8,8,0,True,173.333,12128,-49,5180,0.06270699999999996,151.666375,0
True,8,8,0,True,173.333,12128,-53,5180,0.062724,149.00556140350878,0
False,8,8,0,True,173.333,12128,-52,5180,0.06408499999999995,149.42499999999998,0
False,8,8,0,True,173.333,12128,-52,5180,0.06410000000000005,149.83022033898305,0
False,8,8,0,True,173.333,12128,0,5180,0.064114,150.22193333333334,0
False,8,8,0,True,173.333,12128,-51,5180,0.06412700000000005,150.60080327868852,0
False,8,8,0,True,173.333,12128,-51,5180,0.06413999999999997,150.96745161290323,0
False,8,8,0,True,173.333,12128,0,5180,0.06415599999999999,151.32246031746033,0
False,8,8,0,True,173.333,12128,0,5180,0.06416999999999995,151.666375,0
False,8,8,0,True,173.333,12128,0,5180,0.06418400000000002,151.99970769230768,0
False,8,8,0,True,173.333,12128,0,5180,0.06419699999999995,152.32293939393938,0
False,8,8,0,True,173.333,12128,-51,5180,0.06422899999999998,152.6365223880597,0
False,8,8,0,True,173.333,12128,0,5180,0.06424299999999994,152.94088235294117,0
False,8,8,0,True,173.333,12128,0,5180,0.06521699999999997,153.2364202898551,0
False,8,8,0,True,173.333,12128,-48,5180,0.06524200000000002,153.52351428571427,0
False,8,8,0,True,173.333,12128,0,5180,0.06695099999999998,153.80252112676058,0
False,8,8,0,True,173.333,12128,-50,5180,0.066971,154.07377777777776,0
False,8,8,0,True,173.333,12128,-52,5180,0.06698599999999999,154.33760273972604,0
True,8,8,0,True,173.333,12128,-52,5180,0.06701499999999994,152.25195945945947,0
True,8,8,0,True,173.333,12128,0,5180,0.06703099999999995,150.22193333333334,0
False,8,8,0,True,173.333,12128,0,5180,0.06704699999999997,150.52602631578947,0
False,8,8,0,True,173.333,12128,0,5180,0.06706100000000004,150.82222077922077,0
False,8,8,0,True,173.333,12128,0,5180,0.06707600000000002,151.1108205128205,0
False,8,8,0,True,173.333,12128,-50,5180,0.06708899999999995,151.39211392405062,0
False,8,8,0,True,173.333,12128,0,5180,0.06710300000000002,151.666375,0
False,8,8,0,True,173.333,12128,0,5180,0.06711599999999995,151.93386419753085,0
False,8,8,0,True,173.333,12128,-49,5180,0.06713199999999997,152.1948292682927,0
False,8,8,0,True,173.333,12128,-53,5180,0.06714600000000004,152.4495060240964,0
False,8,8,0,True,173.333,12128,-49,5180,0.06716100000000003,152.69811904761903,0
False,8,8,0,True,173.333,12128,-49,5180,0.06717700000000004,152.94088235294117,0
False,8,8,0,True,173.333,12128,-50,5180,0.06719200000000003,153.178,0
False,8,8,0,True,173.333,12128,-52,5180,0.06720800000000005,153.40966666666668,0
True,8,8,0,True,173.333,12128,-49,5180,0.06723400000000002,151.666375,0
True,8,8,0,True,173.333,12128,0,5180,0.06724699999999995,149.9622584269663,0
True,8,8,0,True,173.333,12128,-50,5180,0.06726299999999996,148.2960111111111,0
True,8,8,0,True,173.333,12128,-49,5180,0.06727799999999995,146.6663846153846,0
True,8,8,0,True,173.333,12128,0,5180,0.06730000000000003,145.07218478260867,0
True,8,8,0,True,173.333,12128,-50,5180,0.06731600000000004,143.5122688172043,0
True,8,8,0,True,173.333,12128,-52,5180,0.06733100000000003,141.9855425531915,0
False,8,8,0,True,173.333,12128,-49,5180,0.07103700000000002,142.3155157894737,0
False,8,8,0,True,173.333,12128,0,5180,0.07104900000000003,142.63861458333332,0
False,8,8,0,True,173.333,12128,-50,5180,0.07106400000000002,142.95505154639176,0
False,8,8,0,True,173.333,12128,0,5180,0.071079,143.2650306122449,0
False,8,8,0,True,173.333,12128,0,5180,0.07109200000000004,143.56874747474748,0
False,8,8,0,True,173.333,12128,-51,5180,0.071106,143.86639,0
False,8,8,0,True,173.333,12128,-50,5180,0.07192500000000002,144.15813861386138,0
False,8,8,0,True,173.333,12128,0,5180,0.07193799999999995,144.44416666666666,0
False,8,8,0,True,173.333,12128,0,5180,0.07195300000000004,144.72464077669903,0
False,8,8,0,True,173.333,12128,-51,5180,0.07315099999999997,144.99972115384617,0
False,8,8,0,True,173.333,12128,-52,5180,0.07316800000000001,145.2695619047619,0
False,8,8,0,True,173.333,12128,-51,5180,0.07318099999999994,145.5343113207547,0
