retry,phy,mcs,bandwidth,short_gi,data_rate,data_size,rssi,frequency,timestamp,throughput,rate_gap
False,8,6,0,False,117.0,12128,0,5180,0.536286,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.536307,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.53632,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.536336,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.537063,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.537081,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.537095,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.53711,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.537125,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.53714,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.537153,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.537166,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.537185,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.538457,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.538476,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.538492,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.538506,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.538522,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.538536,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.538551,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.538565,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.539777,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.539792,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.539806,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.53982,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.539839,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.539855,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.539871,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.541031,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.541041,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.54105,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.542852,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.54287,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.543894,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.543912,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.54392,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.543928,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.543936,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.543945,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.543953,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.54396,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.543967,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.543975,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.543986,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.543995,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.544004,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.5440119999999999,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.544018,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.544027,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.544036,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.544044,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.544053,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.544063,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5440699999999999,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.544079,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.544111,117.0,2
False,8,6,0,False,117.0,12128,-58,5180,0.544121,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.54413,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.544138,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.545266,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.545274,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.545283,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.545292,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.545301,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.54531,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.545319,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.546202,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.54621,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.546217,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5482319999999999,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548248,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.548256,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.548271,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548277,117.0,2
False,8,6,0,False,117.0,12128,-56,5180,0.548284,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548291,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548299,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548306,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.548314,117.0,2
False,8,6,0,False,117.0,12128,-56,5180,0.548322,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.548328,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.548335,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548341,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.548352,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.54836,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548366,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.548373,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548381,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548388,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.548394,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.548402,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.548409,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.548416,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.548424,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.548441,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.549384,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.549396,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.549403,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.54941,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.549417,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.549424,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.549432,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.549439,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.550719,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.550728,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.550743,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.550751,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.55076,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.550772,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.55078,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5507879999999999,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.550796,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.550804,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.550812,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.552539,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.55255,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.552557,117.0,2
False,8,6,0,False,117.0,12128,-56,5180,0.5525639999999999,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.552573,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.552581,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.55259,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.552598,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.552607,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.552616,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.552625,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.552633,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.555363,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.555376,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.555391,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.555406,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.55542,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.555434,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.555449,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.555464,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.555477,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.555492,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.5555059999999999,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.555526,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.555541,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.555556,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.555568,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.555584,117.0,2
False,8,6,0,False,117.0,12128,-56,5180,0.556056,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.556074,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.55609,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.556105,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.55737,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.557383,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.557391,117.0,2
False,8,6,0,False,117.0,12128,-56,5180,0.557398,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.557406,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.557413,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.5574209999999999,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.557429,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.557437,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.557444,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.559878,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5598879999999999,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.559896,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.559911,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.559919,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.559925,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.559933,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.55994,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.559947,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.559954,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.559961,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5599729999999999,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.559987,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.5599999999999999,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.560014,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.560026,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.56004,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.560053,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.560388,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.560409,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.560423,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.560436,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.560449,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.560462,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.560476,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.560494,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.560508,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.560523,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.560537,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.560549,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.560563,117.0,2
False,8,6,0,False,117.0,12128,-56,5180,0.560577,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.561154,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.561173,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.561187,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.561199,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.562724,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.56274,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.562754,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.562769,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.562782,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.562796,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.56281,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.562825,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.562838,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.562851,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.562866,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.562879,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.562893,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.562907,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.562944,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.56296,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.562973,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.562992,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.564784,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.564802,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.564815,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.564828,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.565553,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.565559,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.565568,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.565577,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.565587,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.565595,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.566159,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.566181,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.5661889999999999,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.566198,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.566205,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.567559,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.567573,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.567587,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.567594,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.567601,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.567607,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.567615,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.567622,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.567628,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.567636,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.567643,117.0,2
False,8,6,0,False,117.0,12128,-56,5180,0.56765,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.567657,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.568926,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.568937,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.568944,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.568953,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.568962,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.568969,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.568977,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.568988,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.568997,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.569004,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.569012,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.5690189999999999,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.569027,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.570266,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.570283,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.570295,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.570308,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.570321,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.570333,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.570345,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.570358,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.57037,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.570425,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.570439,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.570454,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.573161,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.573178,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.573191,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.573204,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.573218,117.0,2
False,8,6,0,False,117.0,12128,-57,5180,0.5732389999999999,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.574592,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.574601,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.574609,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.574616,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.574623,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.574632,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.57464,117.0,2
False,8,6,0,False,117.0,12128,-58,5180,0.574647,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.574653,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.57466,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.574668,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.574675,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5746829999999999,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.574691,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.574698,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.574705,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.574712,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.57472,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.574727,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.574734,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.574741,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.574748,117.0,2
False,8,6,0,False,117.0,12128,-46,5180,0.574755,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.574762,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.574777,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.574785,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.574792,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5748,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.574809,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.574816,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.574824,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.574831,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.574842,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.5748489999999999,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.575858,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.575868,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5758759999999999,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.575883,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.575889,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.575898,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.575906,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.575912,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.57592,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.575926,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.575934,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.577975,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.577987,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.577995,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.578002,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.57801,117.0,2
False,8,6,0,False,117.0,12128,-52,5180,0.578023,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.578031,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.578043,117.0,2
False,8,6,0,False,117.0,12128,-49,5180,0.578051,117.0,2
False,8,6,0,False,117.0,12128,-47,5180,0.57806,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.58022,117.0,2
False,8,6,0,False,117.0,12128,-55,5180,0.580228,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.580235,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.580243,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.58025,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.580257,117.0,2
False,8,6,0,False,117.0,12128,-51,5180,0.580265,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.580273,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.580281,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.5802889999999999,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.582388,117.0,2
False,8,6,0,False,117.0,12128,-50,5180,0.582403,117.0,2
False,8,6,0,False,117.0,12128,-48,5180,0.582411,117.0,2
False,8,6,0,False,117.0,12128,-54,5180,0.5824239999999999,117.0,2
False,8,6,0,False,117.0,12128,-57,5180,0.582431,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.582439,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.582445,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.582453,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.58246,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.582467,117.0,2
False,8,6,0,False,117.0,12128,0,5180,0.582474,117.0,2
False,8,6,0,False,117.0,12128,-53,5180,0.582481,117.0,2
