retry,phy,mcs,bandwidth,short_gi,data_rate,data_size,rssi,frequency,timestamp,throughput,rate_gap
True,7,4,0,False,39.0,608,0,2412,0.0,0.0,3
False,7,15,0,True,144.444,544,-39,2412,0.010197000000000012,72.222,0
False,7,15,0,True,144.444,12128,-37,2412,0.016712999999999978,96.296,0
False,7,15,0,True,144.444,12128,-39,2412,0.016722999999999932,108.333,0
False,7,15,0,True,144.444,12128,0,2412,0.016734000000000027,115.5552,0
False,7,15,0,True,144.444,12128,-42,2412,0.016747999999999985,120.36999999999999,0
False,7,15,0,True,144.444,12128,-38,2412,0.01675799999999994,123.80914285714286,0
False,7,15,0,True,144.444,12128,-36,2412,0.016766999999999976,126.3885,0
False,7,15,0,True,144.444,12128,-37,2412,0.01677699999999993,128.39466666666664,0
False,7,15,0,True,144.444,12128,-36,2412,0.016786999999999996,129.9996,0
False,7,15,0,True,144.444,12128,-39,2412,0.01679799999999998,131.31272727272724,0
False,7,15,0,True,144.444,12128,-40,2412,0.016805999999999988,132.40699999999998,0
True,7,15,0,True,144.444,12128,-37,2412,0.017664000000000013,122.22184615384614,0
True,7,15,0,True,144.444,12128,-36,2412,0.01768000000000003,113.49171428571428,0
True,7,15,0,True,144.444,12128,0,2412,0.017688999999999955,105.9256,0
True,7,15,0,True,144.444,12128,-39,2412,0.01769900000000002,99.30524999999999,0
True,7,15,0,True,144.444,12128,-38,2412,0.017707999999999946,93.46376470588234,0
True,7,15,0,True,144.444,12128,-38,2412,0.01771899999999993,88.27133333333333,0
True,7,15,0,True,144.444,12128,-38,2412,0.017727999999999966,83.62547368421052,0
True,7,15,0,True,144.444,12128,-39,2412,0.01773800000000003,79.4442,0
True,7,15,0,True,144.444,12128,0,2412,0.017747999999999986,75.66114285714285,0
True,7,15,0,True,144.444,12128,-40,2412,0.01775799999999994,72.222,0
False,7,15,0,True,144.444,544,-39,2412,0.025019000000000013,75.36208695652174,0
True,7,15,0,True,144.444,12128,-36,2412,0.034865000000000035,72.222,0
True,7,15,0,True,144.444,12128,-39,2412,0.03487299999999993,69.33312,0
True,7,15,0,True,144.444,12128,-36,2412,0.03488099999999994,66.66646153846153,0
True,7,15,0,True,144.444,12128,-39,2412,0.03488800000000003,64.19733333333332,0
True,7,15,0,True,144.444,12128,-38,2412,0.034896999999999956,61.90457142857143,0
True,7,15,0,True,144.444,12128,-35,2412,0.03490599999999999,59.76993103448276,0
True,7,15,0,True,144.444,12128,-37,2412,0.03491500000000003,57.7776,0
True,7,15,0,True,144.444,12128,0,2412,0.03492600000000001,55.9138064516129,0
True,7,15,0,True,144.444,12128,-39,2412,0.03608,54.1665,0
True,7,15,0,True,144.444,12128,0,2412,0.036090999999999984,52.525090909090906,0
True,7,15,0,True,144.444,12128,-36,2412,0.03610099999999994,50.98023529411764,0
True,7,15,0,True,144.444,12128,-37,2412,0.03611799999999998,49.52365714285714,0
True,7,15,0,True,144.444,12128,-36,2412,0.03612599999999999,48.148,0
