retry,phy,mcs,bandwidth,short_gi,data_rate,data_size,rssi,frequency,timestamp,throughput,rate_gap
False,8,8,0,True,173.333,12128,0,5180,2.593163,172.72829818956336,0
False,8,8,0,True,173.333,12128,0,5180,2.593181,172.72832039512338,0
False,8,8,0,True,173.333,12128,0,5180,2.5931960000000003,172.7283425990526,0
False,8,8,0,True,173.333,12128,0,5180,2.59321,172.72836480135126,0
False,8,8,0,True,173.333,12128,-54,5180,2.593223,172.72838700201945,0
False,8,8,0,True,173.333,12128,0,5180,2.593238,172.72840920105742,0
False,8,8,0,True,173.333,12128,-53,5180,2.593252,172.72843139846532,0
False,8,8,0,True,173.333,12128,0,5180,2.593271,172.72845359424335,0
False,8,8,0,True,173.333,12128,0,5180,2.593284,172.72847578839165,0
False,8,8,0,True,173.333,12128,0,5180,2.5941490000000003,172.72849798091042,0
False,8,8,0,True,173.333,12128,0,5180,2.594166,172.72852017179986,0
False,8,8,0,True,173.333,12128,-53,5180,2.5941810000000003,172.72854236106014,0
False,8,8,0,True,173.333,12128,-37,5180,2.594193,172.72856454869142,0
False,8,8,0,True,173.333,12128,-48,5180,2.5942060000000002,172.7285867346939,0
False,8,8,0,True,173.333,12128,-51,5180,2.5942190000000003,172.72860891906774,0
False,8,8,0,True,173.333,12128,0,5180,2.594233,172.7286311018131,0
False,8,8,0,True,173.333,12128,0,5180,2.594246,172.72865328293022,0
False,8,8,0,True,173.333,12128,-51,5180,2.5942790000000002,172.72867546241926,0
False,8,8,0,True,173.333,12128,0,5180,2.5942920000000003,172.72869764028036,0
False,8,8,0,True,173.333,12128,-48,5180,2.594305,172.72871981651377,0
False,8,8,0,True,173.333,12128,-50,5180,2.594317,172.7287419911196,0
False,8,8,0,True,173.333,12128,0,5180,2.5943300000000002,172.72876416409804,0
False,8,8,0,True,173.333,12128,-49,5180,2.594342,172.7287863354493,0
False,8,8,0,True,173.333,12128,0,5180,2.59686,172.72880850517356,0
False,8,8,0,True,173.333,12128,0,5180,2.596877,172.72883067327095,0
False,8,8,0,True,173.333,12128,-55,5180,2.59689,172.7288528397417,0
False,8,8,0,True,173.333,12128,0,5180,2.596917,172.72887500458597,0
False,8,8,0,True,173.333,12128,0,5180,2.596931,172.72889716780395,0
False,8,8,0,True,173.333,12128,0,5180,2.596943,172.7289193293958,0
False,8,8,0,True,173.333,12128,0,5180,2.596955,172.7289414893617,0
False,8,8,0,True,173.333,12128,0,5180,2.596969,172.72896364770185,0
False,8,8,0,True,173.333,12128,0,5180,2.596984,172.72898580441642,0
False,8,8,0,True,173.333,12128,-50,5180,2.5969990000000003,172.72900795950557,0
False,8,8,0,True,173.333,12128,-55,5180,2.597011,172.7290301129695,0
False,8,8,0,True,173.333,12128,0,5180,2.597025,172.72905226480836,0
False,8,8,0,True,173.333,12128,-50,5180,2.597038,172.72907441502238,0
False,8,8,0,True,173.333,12128,-54,5180,2.597051,172.72909656361168,0
False,8,8,0,True,173.333,12128,-53,5180,2.597064,172.7291187105765,0
False,8,8,0,True,173.333,12128,-50,5180,2.597079,172.729140855917,0
False,8,8,0,True,173.333,12128,-37,5180,2.5970940000000002,172.7291629996333,0
False,8,8,0,True,173.333,12128,-53,5180,2.5971070000000003,172.72918514172565,0
False,8,8,0,True,173.333,12128,-49,5180,2.597122,172.72920728219418,0
False,8,8,0,True,173.333,12128,0,5180,2.597136,172.72922942103912,0
False,8,8,0,True,173.333,12128,-49,5180,2.597151,172.72925155826061,0
False,8,8,0,True,173.333,12128,-54,5180,2.597163,172.72927369385886,0
False,8,8,0,True,173.333,12128,-55,5180,2.5971770000000003,172.729295827834,0
False,8,8,0,True,173.333,12128,-53,5180,2.597191,172.72931796018625,0
False,8,8,0,True,173.333,12128,-55,5180,2.597205,172.72934009091577,0
False,8,8,0,True,173.333,12128,0,5180,2.59722,172.72936222002272,0
False,8,8,0,True,173.333,12128,0,5180,2.597233,172.72938434750733,0
False,8,8,0,True,173.333,12128,0,5180,2.597246,172.72940647336975,0
False,8,8,0,True,173.333,12128,-49,5180,2.59726,172.72942859761014,0
False,8,8,0,True,173.333,12128,0,5180,2.5972750000000002,172.72945072022873,0
False,8,8,0,True,173.333,12128,-53,5180,2.59729,172.72947284122563,0
False,8,8,0,True,173.333,12128,0,5180,2.597302,172.72949496060107,0
False,8,8,0,True,173.333,12128,-53,5180,2.597316,172.7295170783552,0
False,8,8,0,True,173.333,12128,-54,5180,2.59733,172.7295391944882,0
False,8,8,0,True,173.333,12128,0,5180,2.597349,172.72956130900027,0
False,8,8,0,True,173.333,12128,0,5180,2.5973640000000002,172.7295834218916,0
False,8,8,0,True,173.333,12128,-48,5180,2.5973770000000003,172.72960553316233,0
False,8,8,0,True,173.333,12128,0,5180,2.59739,172.72962764281266,0
False,8,8,0,True,173.333,12128,-48,5180,2.597404,172.72964975084273,0
